年月,国,国名,当月輸出金額,累計輸出金額,当月輸入金額,累計輸入金額
202606,'308,ベリーズ,522046,1174446,15023,215682
202606,'309,エルサルバドル,2701833,17077779,286807,1053079
202606,'310,ニカラグア,2389170,15391545,683968,2459081
202606,'311,コスタリカ,7813222,36261949,11377054,59355401
202606,'312,パナマ,49611615,405640989,5594195,13214568
202606,'314,バーミュダ（英）,126087,976877,-,1286
202606,'315,バハマ,1076205,17035825,37235,54359
202606,'316,ジャマイカ,6815321,25645390,134218,513068
202606,'317,タークス及びカイコス諸島（英）,106118,784452,356,9872
202606,'319,バルバドス,1535668,12895846,5677,42350
202606,'320,トリニダード・トバゴ,1701586,11562928,3758707,18490526
202606,'321,キューバ,-,191008,146922,1520068
202606,'322,ハイチ,100105,964464,56836,713228
202606,'323,ドミニカ共和国,5962337,29918927,2777678,12513809
202606,'324,プエルトリコ（米）,8306645,43523231,31181342,161275653
202606,'325,米領バージン諸島,13178,204231,-,2319
202606,'326,蘭領アンティール,579370,3509653,-,2534
202606,'327,仏領西インド諸島,320700,2573511,1937,8325
202606,'328,ケイマン諸島（英）,448717,1837013,-,8561
202606,'329,グレナダ,591278,2159892,-,0
202606,'330,セントルシア,507178,1981775,-,0
202606,'331,アンティグア・バーブーダ,418779,1669359,-,1846
202606,'332,英領バージン諸島,8336,129491,-,358
202606,'333,ドミニカ,115050,347445,6887,16937
202606,'334,モントセラト（英）,23070,63016,-,4845
202606,'335,セントクリストファー・ネービス,139556,601825,-,4717
202606,'336,セントビンセント,368349,1209663,-,18857
202606,'337,英領アンギラ,31573,243794,-,0
202606,'338,サン・バルテルミー島（仏）,-,57340,-,232
202606,'401,コロンビア,17998204,106840218,10660607,61539382
202606,'402,ベネズエラ,1159412,6389730,107517,3831667
202606,'403,ガイアナ,3512715,20250087,31947,652324
202606,'404,スリナム,1887216,10414824,59390,351330
202606,'405,仏領ギアナ,93073,334399,-,5316
202606,'406,エクアドル,8618535,40944609,5544978,71736470
202606,'407,ペルー,14578666,75567621,40915660,286957457
202606,'408,ボリビア,1724930,9727994,608724,41341672
202606,'409,チリ,22472466,134161637,188006599,940190567
202606,'410,ブラジル,69648778,373344524,135256795,728395955
202606,'411,パラグアイ,2352241,14969195,438737,2410900
202606,'412,ウルグアイ,1172013,5830106,1385199,7916237
202606,'413,アルゼンチン,11315773,79316546,6517486,36586731
202606,'414,フォークランド諸島及びその附属諸島（英）,-,1440,20943,130126
202606,'501,モロッコ,6381033,39092347,3085353,25695161
202606,'502,セウタ及びメリリア（西）,-,39338,1418,11657
202606,'503,アルジェリア,2666113,14751876,27429123,88453161
202606,'504,チュニジア,1649785,9247529,7504091,17383636
202606,'505,リビア,378344,3583994,-,1176810
202606,'506,エジプト,14669669,64619283,1437459,7141087
202606,'507,スーダン,2388698,8184520,65925,647520
202606,'509,モーリタニア,424195,2378394,1586343,9962450
202606,'510,セネガル,711249,3778284,497726,3270250
202606,'511,ガンビア,10474,212183,-,74826
202606,'512,ギニア・ビサウ,5104,50010,-,1106980
202606,'513,ギニア,93275,619745,208335,925831
202606,'514,シエラレオネ,78447,449197,117381,559012
202606,'515,リベリア,11481865,226696010,-,176890
202606,'516,コートジボワール,813700,4291155,2369343,7576696
202606,'517,ガーナ,4182614,18715325,11656595,44129679
202606,'518,トーゴ,595425,2536084,1068003,4175724
202606,'519,ベナン,26499,298131,-,37702
202606,'520,マリ,154369,900096,801,105656
202606,'521,ブルキナファソ,65544,1012842,382324,855113
202606,'522,カーボベルデ,114783,771984,-,5099
202606,'523,カナリー諸島（西）,688204,3741408,471,6078
202606,'524,ナイジェリア,13282025,49286794,12927737,44709680
202606,'525,ニジェール,2354,58747,145558,491314
202606,'526,ルワンダ,92404,1481285,4482,350398
202606,'527,カメルーン,751421,3236100,104018,531408
202606,'528,チャド,92296,339621,-,549
202606,'529,中央アフリカ,-,18582,658,53791
202606,'530,赤道ギニア,2787,111489,-,6717625
202606,'531,ガボン,241101,1908678,119058,3316751
202606,'532,コンゴ共和国,80541,183364,584,5151625
202606,'533,コンゴ民主共和国,3380809,13756118,451621,1945585
202606,'534,ブルンジ,194398,1228785,42229,413889
202606,'535,アンゴラ,438948,3662768,9269,53096
202606,'536,サントメ・プリンシペ,10495,535329,-,7100
202606,'537,セントヘレナ及びその附属諸島（英）,-,0,49845,306045
202606,'538,エチオピア,1393437,4429651,1091167,4868920
202606,'539,ジブチ,1566278,6591164,-,1177
202606,'540,ソマリア,68117,120389,57383,281427
202606,'541,ケニア,22820678,111227675,1196369,4718522
202606,'542,ウガンダ,8090178,31577982,129309,787524
202606,'543,タンザニア,15600336,85040208,1280499,17818548
202606,'544,セーシェル,216385,639476,1056901,6123844
202606,'545,モザンビーク,1159906,7351315,6320857,37194969
202606,'546,マダガスカル,141194,1231258,1442138,7541969
202606,'547,モーリシャス,2442992,12100054,30337,440966
202606,'548,レユニオン（仏）,438320,2238982,2408,72200
202606,'549,ジンバブエ,2175355,9677132,153011,1720458
202606,'550,ナミビア,635632,3964458,209890,745199
202606,'551,南アフリカ共和国,41624282,201194965,107641614,703681097
202606,'552,レソト,145734,1204813,4605,23403
202606,'553,マラウイ,363520,1956020,192439,1161747
202606,'554,ザンビア,3263652,16555389,73977,1014565
202606,'555,ボツワナ,271944,1293950,31993,419639
202606,'556,エスワティニ,50160,344091,225,118618
202606,'557,英領インド洋地域,-,0,-,545
202606,'558,コモロ,10486,923483,8891,27528
202606,'559,エリトリア,-,24268,427,2485
202606,'560,南スーダン,385983,2526407,4830490,11141171
202606,'601,オーストラリア,270234450,1328615428,637790033,3559020270
202606,'602,パプアニューギニア,4073481,21499184,49172886,315753171
202606,'605,その他のオーストラリア領,8516,61111,438,4015
202606,'606,ニュージーランド,44168425,222219962,44131363,215513089
202606,'607,クック,24242,207543,254099,634972
202606,'608,トケラウ諸島（ニュージーランド）,-,0,1338,4450
202606,'609,ニウエ,1604,5313436,3150,7441
202606,'610,サモア,481684,1666677,-,34639
202606,'611,バヌアツ,130870,1061074,943728,3968180
202606,'612,フィジー,757299,8446729,11066,146068
202606,'613,ソロモン,195152,1469313,-,221058
202606,'614,トンガ,40676,640843,-,3214
202606,'615,キリバス,154943,670444,408290,1053352
202606,'617,ナウル,22869,312951,66393,409629
202606,'618,ニューカレドニア（仏）,248040,1563684,1776343,5974848
202606,'619,仏領ポリネシア,311639,1620747,1754166,5076356
202606,'620,グアム（米）,1331782,7086298,26884,67480
202606,'621,米領サモア,19305,142217,-,2122
202606,'622,米領オセアニア,-,0,3907,16479
202606,'624,ツバル,13870,40638,805,65636
202606,'625,マーシャル,11926059,159473707,441943,1014370
202606,'626,ミクロネシア,351727,1389027,21749,1520142
202606,'627,北マリアナ諸島（米）,189760,747677,-,239
202606,'628,パラオ,181554,808540,10010,55017
202606,'702,不明,-,0,74125,844249
202607,'103,大韓民国,744334877,4599106347,507502527,3239655308
202607,'105,中華人民共和国,2008552364,12232902884,2784685057,17653970785
202607,'106,台湾,908833886,5822152224,662195406,3914821677
202607,'107,モンゴル,18317087,111752877,393582,1439397
202607,'108,香港,516671725,3960955363,11875962,171593725
202607,'110,ベトナム,298117947,1907110889,522234314,3147043342
202607,'111,タイ,420794390,2788404445,434410773,2614946355
202607,'112,シンガポール,390693319,2152014684,145833196,803254554
202607,'113,マレーシア,244459830,1553757272,321855234,1984270686
202607,'116,ブルネイ,682978,4681984,22181480,165928783
202607,'117,フィリピン,177180552,1076259725,161453089,993042506
202607,'118,インドネシア,190478788,1134338240,297354070,1778807909
202607,'120,カンボジア,9272413,63549926,32158084,237732376
202607,'121,ラオス,2594709,16467643,2811514,21654689
202607,'122,ミャンマー,4252928,31418858,15139966,148074350
202607,'123,インド,284913654,1858837979,126913257,722517270
202607,'124,パキスタン,30500984,157510271,6455920,35817609
202607,'125,スリランカ,16506067,127587839,4079015,25534316
202607,'126,モルディブ,412525,2733022,2714,151938
202607,'127,バングラデシュ,41593975,221157713,20392312,145799485
202607,'128,東ティモール,372383,1641265,87342,450726
202607,'129,マカオ,6175076,37480762,116732,1133027
202607,'130,アフガニスタン,48057,416861,18853,99192
202607,'131,ネパール,177850,3150171,220373,1443604
202607,'132,ブータン,45503,1407388,9626,36981
202607,'133,イラン,149804,1311028,580131,1677057
202607,'134,イラク,7239480,52181039,8206,1967928
202607,'135,バーレーン,7022399,41843889,177584,25243567
202607,'137,サウジアラビア,83806296,478209084,448493062,2420207554
202607,'138,クウェート,21448928,117925586,56492003,225951448
202607,'140,カタール,17715271,88308775,12020336,219588137
202607,'141,オマーン,24932239,93438872,58489945,225720209
202607,'143,イスラエル,21331136,126590714,19834434,124189765
202607,'144,ヨルダン,8105823,42419328,4714490,11064086
202607,'145,シリア,140302,810475,-,61563
202607,'146,レバノン,1263397,26907815,59619,542692
202607,'147,アラブ首長国連邦,151485500,1011395583,393895286,2236805766
202607,'149,イエメン,6055643,27522626,42408,288240
202607,'150,アゼルバイジャン,750054,7706073,161794,15050414
202607,'151,アルメニア,821227,2542689,859385,3273089
202607,'152,ウズベキスタン,3879306,29043610,589236,3677105
202607,'153,カザフスタン,8713307,75568138,11599785,67784047
202607,'154,キルギス,3688528,16008101,45741,97083
202607,'155,タジキスタン,457062,3002115,-,152190
202607,'156,トルクメニスタン,2283241,12245031,6371,49447
202607,'157,ジョージア,10221637,54588280,351803,1273776
202607,'158,ヨルダン川西岸及びガザ,114158,176474,15121,71361
202607,'201,アイスランド,1378579,7505790,2250746,13455551
202607,'202,ノルウェー,13161907,63702948,16943419,120030166
202607,'203,スウェーデン,14562755,109584052,47494356,272076437
202607,'204,デンマーク,6753658,45199072,29010067,195521825
202607,'205,英国,217699554,1321296707,126586369,764984895
202607,'206,アイルランド,23549109,166854582,76050654,640945514
202607,'207,オランダ,167748511,1144481284,40480283,287771667
202607,'208,ベルギー,117012626,739676812,44217855,247978020
202607,'209,ルクセンブルク,5420853,39285312,1672141,8188193
202607,'210,フランス,108163103,671617441,164376115,1141159541
202607,'211,モナコ,300,88035,17214,189556
202607,'212,アンドラ,7223,38433,1309,7010
202607,'213,ドイツ,254245049,1764260198,277147766,2040997284
202607,'215,スイス,126268357,771429717,131318815,841486713
202607,'217,ポルトガル,11383461,56170586,6959220,55151440
202607,'218,スペイン,53700475,331666139,48815237,319709635
202607,'219,ジブラルタル（英）,757700,10081162,-,871
202607,'220,イタリア,72070517,464511505,208092793,1270743119
202607,'221,マルタ,8045597,25451155,253314,27975556
202607,'222,フィンランド,4692045,37106641,20158343,145350017
202607,'223,ポーランド,69079745,381877232,23413581,154650103
202607,'224,ロシア,45760909,259150772,49767141,506244482
202607,'225,オーストリア,24852232,149238864,24295118,218593622
202607,'227,ハンガリー,18030359,114722812,15957600,105585017
202607,'228,セルビア,436236,4522810,3080538,23622068
202607,'229,アルバニア,52332,454334,154060,1429388
202607,'230,ギリシャ,4388058,35286524,17177164,116013663
202607,'231,ルーマニア,7860791,43877437,14501412,114133863
202607,'232,ブルガリア,3591661,19153090,2215394,12042400
202607,'233,キプロス,9332849,90055261,18177,154703
202607,'234,トルコ,38497452,275403208,15548646,108607782
202607,'235,エストニア,843271,5614396,2847862,14066584
202607,'236,ラトビア,571599,4322388,908213,7184511
202607,'237,リトアニア,1760354,8768261,2885766,15701038
202607,'238,ウクライナ,11611321,56433971,1041857,4957731
202607,'239,ベラルーシ,106326,567575,40603,276989
202607,'240,モルドバ,105798,589068,911456,4520222
202607,'241,クロアチア,1383357,8210846,265304,8946426
202607,'242,スロベニア,3144407,23529610,11431303,70292309
202607,'243,ボスニア・ヘルツェゴビナ,54159,217235,202289,1524567
202607,'244,北マケドニア,79718,534499,124335,1116989
202607,'245,チェコ,38192146,244369259,29132291,165679233
202607,'246,スロバキア,2115687,17051150,9984230,58589216
202607,'247,モンテネグロ,104776,452596,6369,26266
202607,'248,コソボ,3011,27306,555,5569
202607,'249,フェロー諸島（デンマーク）,-,6409,298237,1662778
202607,'250,バチカン,800,5702,-,1944
202607,'301,グリーンランド（デンマーク）,1441,3684,1028232,6802470
202607,'302,カナダ,185826481,1272416419,212082109,1198678102
202607,'304,アメリカ合衆国,2090619449,12800169821,1810766754,9370142308
202607,'305,メキシコ,203383169,1232575062,119857399,639112853
202607,'306,グアテマラ,9606682,59209046,5252574,19627367
202607,'307,ホンジュラス,2368404,17963651,2180444,9129580
202607,'308,ベリーズ,639272,1813718,55367,271049
202607,'309,エルサルバドル,3533291,20611070,348815,1401894
